Nome;Sobrenome;Posicao_Jogador;ID_Jogador;ID_Jogo;Data_Hora_Jogo;Nome_Time;Nome_Oponente;Casa;Minutos;Pontos;Assistencias;3PTS_Feitos;reboundsDefensive;reboundsOffensive;Rebotes
Naz;Reid;C-F;1629675.0;22500232;15/11/2025;Timberwolves;Nuggets;1.0;31.07;19.0;3.0;4.0;5.0;1.0;6.0
Anthony;Edwards;G;1630162.0;22500232;15/11/2025;Timberwolves;Nuggets;1.0;37.56;26.0;6.0;0.0;6.0;2.0;8.0
Jaden;McDaniels;F;1630183.0;22500232;15/11/2025;Timberwolves;Nuggets;1.0;32.46;15.0;3.0;1.0;3.0;1.0;4.0
Zeke;Nnaji;F-C;1630192.0;22500232;15/11/2025;Nuggets;Timberwolves;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Bones;Hyland;G;1630538.0;22500232;15/11/2025;Timberwolves;Nuggets;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Johnny;Juzang;G;1630548.0;22500232;15/11/2025;Timberwolves;Nuggets;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Julian;Strawther;G;1631124.0;22500232;15/11/2025;Nuggets;Timberwolves;0.0;6.04;0.0;0.0;0.0;1.0;0.0;1.0
Leonard;Miller;F;1631159.0;22500232;15/11/2025;Timberwolves;Nuggets;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Peyton;Watson;G;1631212.0;22500232;15/11/2025;Nuggets;Timberwolves;0.0;34.04;12.0;0.0;0.0;2.0;1.0;3.0
Jaylen;Clark;G;1641740.0;22500232;15/11/2025;Timberwolves;Nuggets;1.0;11.06;3.0;0.0;1.0;2.0;0.0;2.0
Hunter;Tyson;F;1641816.0;22500232;15/11/2025;Nuggets;Timberwolves;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Rob;Dillingham;G;1642265.0;22500232;15/11/2025;Timberwolves;Nuggets;1.0;6.44;3.0;0.0;1.0;2.0;0.0;2.0
Spencer;Jones;F;1642461.0;22500232;15/11/2025;Nuggets;Timberwolves;0.0;17.19;2.0;1.0;0.0;0.0;0.0;0.0
Joan;Beringer;F;1642866.0;22500232;15/11/2025;Timberwolves;Nuggets;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Mike;Conley;G;201144.0;22500232;15/11/2025;Timberwolves;Nuggets;1.0;24.53;5.0;2.0;1.0;1.0;0.0;1.0
Jonas;Valanciunas;C;202685.0;22500232;15/11/2025;Nuggets;Timberwolves;0.0;11.3;6.0;2.0;0.0;3.0;3.0;6.0
Rudy;Gobert;C;203497.0;22500232;15/11/2025;Timberwolves;Nuggets;1.0;23.1;4.0;0.0;0.0;4.0;2.0;6.0
Tim;Hardaway Jr.;G-F;203501.0;22500232;15/11/2025;Nuggets;Timberwolves;0.0;29.29;23.0;1.0;5.0;3.0;0.0;3.0
Aaron;Gordon;F;203932.0;22500232;15/11/2025;Nuggets;Timberwolves;0.0;35.43;23.0;1.0;4.0;9.0;1.0;10.0
Julius;Randle;F-C;203944.0;22500232;15/11/2025;Timberwolves;Nuggets;1.0;38.09;26.0;8.0;1.0;5.0;1.0;6.0
Nikola;Jokic;C;203999.0;22500232;15/11/2025;Nuggets;Timberwolves;0.0;37.1;27.0;11.0;3.0;9.0;3.0;12.0
Joe;Ingles;F-G;204060.0;22500232;15/11/2025;Timberwolves;Nuggets;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Pat;Connaughton;G;1626192.0;22500229;15/11/2025;Hornets;Thunder;1.0;16.26;3.0;1.0;1.0;3.0;1.0;4.0
Alex;Caruso;G;1627936.0;22500229;15/11/2025;Thunder;Hornets;0.0;1.42;0.0;0.0;0.0;0.0;0.0;0.0
Isaiah;Hartenstein;C-F;1628392.0;22500229;15/11/2025;Thunder;Hornets;0.0;30.22;12.0;5.0;0.0;7.0;5.0;12.0
Miles;Bridges;F;1628970.0;22500229;15/11/2025;Hornets;Thunder;1.0;30.07;15.0;4.0;3.0;4.0;0.0;4.0
Shai;Gilgeous-Alexander;G;1628983.0;22500229;15/11/2025;Thunder;Hornets;0.0;29.26;33.0;7.0;3.0;4.0;0.0;4.0
Collin;Sexton;G;1629012.0;22500229;15/11/2025;Hornets;Thunder;1.0;29.44;13.0;3.0;3.0;3.0;1.0;4.0
Luguentz;Dort;G;1629652.0;22500229;15/11/2025;Thunder;Hornets;0.0;21.54;3.0;1.0;1.0;3.0;1.0;4.0
Grant;Williams;F;1629684.0;22500229;15/11/2025;Hornets;Thunder;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Isaiah;Joe;G;1630198.0;22500229;15/11/2025;Thunder;Hornets;0.0;21.09;3.0;1.0;1.0;4.0;1.0;5.0
Tre;Mann;G;1630544.0;22500229;15/11/2025;Hornets;Thunder;1.0;20.49;10.0;1.0;2.0;1.0;1.0;2.0
Chet;Holmgren;C-F;1631096.0;22500229;15/11/2025;Thunder;Hornets;0.0;32.22;25.0;2.0;2.0;5.0;3.0;8.0
Ousmane;Dieng;F;1631172.0;22500229;15/11/2025;Thunder;Hornets;0.0;13.55;2.0;1.0;0.0;1.0;1.0;2.0
Moussa;Diabate;F;1631217.0;22500229;15/11/2025;Hornets;Thunder;1.0;23.45;13.0;4.0;0.0;7.0;4.0;11.0
Cason;Wallace;G;1641717.0;22500229;15/11/2025;Thunder;Hornets;0.0;30.25;10.0;4.0;2.0;2.0;0.0;2.0
Ryan;Kalkbrenner;C;1641750.0;22500229;15/11/2025;Hornets;Thunder;1.0;25.42;13.0;0.0;0.0;3.0;4.0;7.0
Antonio;Reeves;G;1641810.0;22500229;15/11/2025;Hornets;Thunder;1.0;17.13;9.0;0.0;3.0;1.0;1.0;2.0
Ajay;Mitchell;G;1642349.0;22500229;15/11/2025;Thunder;Hornets;0.0;30.36;14.0;4.0;1.0;6.0;0.0;6.0
KJ;Simpson;G;1642354.0;22500229;15/11/2025;Hornets;Thunder;1.0;18.02;9.0;5.0;1.0;1.0;0.0;1.0
Branden;Carlson;C;1642382.0;22500229;15/11/2025;Thunder;Hornets;0.0;16.36;7.0;0.0;1.0;1.0;1.0;2.0
Kon;Knueppel;G-F;1642851.0;22500229;15/11/2025;Hornets;Thunder;1.0;27.21;8.0;3.0;2.0;4.0;0.0;4.0
Sion;James;G;1642883.0;22500229;15/11/2025;Hornets;Thunder;1.0;26.07;3.0;1.0;1.0;2.0;0.0;2.0
Chris;Youngblood;G;1642959.0;22500229;15/11/2025;Thunder;Hornets;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Brooks;Barnhizer;G;1642964.0;22500229;15/11/2025;Thunder;Hornets;0.0;11.33;0.0;1.0;0.0;4.0;1.0;5.0
Mason;Plumlee;F-C;203486.0;22500229;15/11/2025;Hornets;Thunder;1.0;4.44;0.0;1.0;0.0;1.0;0.0;1.0
Brandon;Ingram;F;1627742.0;22500230;15/11/2025;Raptors;Pacers;0.0;29.54;19.0;2.0;0.0;4.0;1.0;5.0
Jakob;Poeltl;C;1627751.0;22500230;15/11/2025;Raptors;Pacers;0.0;25.51;22.0;1.0;0.0;5.0;4.0;9.0
Pascal;Siakam;F;1627783.0;22500230;15/11/2025;Pacers;Raptors;1.0;35.36;30.0;3.0;5.0;1.0;3.0;4.0
Tony;Bradley;C-F;1628396.0;22500230;15/11/2025;Pacers;Raptors;1.0;18.39;5.0;1.0;0.0;1.0;0.0;1.0
Monte;Morris;G;1628420.0;22500230;15/11/2025;Pacers;Raptors;1.0;4.32;1.0;1.0;0.0;1.0;0.0;1.0
Andrew;Nembhard;G-F;1629614.0;22500230;15/11/2025;Pacers;Raptors;1.0;31.29;22.0;5.0;4.0;4.0;0.0;4.0
RJ;Barrett;F-G;1629628.0;22500230;15/11/2025;Raptors;Pacers;0.0;28.02;22.0;4.0;3.0;5.0;1.0;6.0
Immanuel;Quickley;G;1630193.0;22500230;15/11/2025;Raptors;Pacers;0.0;29.28;12.0;7.0;2.0;3.0;0.0;3.0
Jeremiah;Robinson-Earl;F;1630526.0;22500230;15/11/2025;Pacers;Raptors;1.0;30.17;7.0;0.0;1.0;5.0;1.0;6.0
Jeremiah;Robinson-Earl;F;1630526.0;22500230;15/11/2025;Pacers;Raptors;1.0;30.17;7.0;0.0;1.0;5.0;1.0;6.0
Isaiah;Jackson;F;1630543.0;22500230;15/11/2025;Pacers;Raptors;1.0;18.37;6.0;1.0;0.0;6.0;0.0;6.0
Scottie;Barnes;F-G;1630567.0;22500230;15/11/2025;Raptors;Pacers;0.0;31.45;14.0;6.0;0.0;10.0;1.0;11.0
Sandro;Mamukelashvili;F-C;1630572.0;22500230;15/11/2025;Raptors;Pacers;0.0;22.09;12.0;3.0;1.0;4.0;0.0;4.0
Jay;Huff;C;1630643.0;22500230;15/11/2025;Pacers;Raptors;1.0;15.54;8.0;0.0;2.0;1.0;2.0;3.0
Gradey;Dick;G-F;1641711.0;22500230;15/11/2025;Raptors;Pacers;0.0;19.21;8.0;1.0;0.0;5.0;1.0;6.0
Jarace;Walker;F;1641716.0;22500230;15/11/2025;Pacers;Raptors;1.0;29.31;8.0;2.0;0.0;8.0;0.0;8.0
Ben;Sheppard;G;1641767.0;22500230;15/11/2025;Pacers;Raptors;1.0;20.2;3.0;1.0;1.0;3.0;0.0;3.0
Ja'Kobe;Walter;G;1642266.0;22500230;15/11/2025;Raptors;Pacers;0.0;14.49;3.0;0.0;0.0;0.0;0.0;0.0
Jamal;Shead;G;1642347.0;22500230;15/11/2025;Raptors;Pacers;0.0;17.02;7.0;4.0;1.0;0.0;0.0;0.0
Jamison;Battle;F;1642419.0;22500230;15/11/2025;Raptors;Pacers;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
RayJ;Dennis;G;1642484.0;22500230;15/11/2025;Pacers;Raptors;1.0;5.2;7.0;0.0;1.0;0.0;0.0;0.0
RayJ;Dennis;G;1642484.0;22500230;15/11/2025;Pacers;Raptors;1.0;5.2;7.0;0.0;1.0;0.0;0.0;0.0
RayJ;Dennis;G;1642484.0;22500230;15/11/2025;Pacers;Raptors;1.0;5.2;7.0;0.0;1.0;0.0;0.0;0.0
Collin;Murray-Boyles;F;1642867.0;22500230;15/11/2025;Raptors;Pacers;0.0;17.07;10.0;1.0;0.0;2.0;0.0;2.0
Taelon;Peter;G;1643007.0;22500230;15/11/2025;Pacers;Raptors;1.0;13.17;5.0;4.0;1.0;2.0;1.0;3.0
Garrett;Temple;G-F;202066.0;22500230;15/11/2025;Raptors;Pacers;0.0;4.32;0.0;0.0;0.0;0.0;0.0;0.0
T.J.;McConnell;G;204456.0;22500230;15/11/2025;Pacers;Raptors;1.0;16.28;9.0;4.0;0.0;1.0;0.0;1.0
Larry;Nance Jr.;F-C;1626204.0;22500228;15/11/2025;Cavaliers;Grizzlies;1.0;4.33;0.0;0.0;0.0;0.0;0.0;0.0
Lonzo;Ball;G;1628366.0;22500228;15/11/2025;Cavaliers;Grizzlies;1.0;22.02;9.0;5.0;3.0;5.0;2.0;7.0
Donovan;Mitchell;G;1628378.0;22500228;15/11/2025;Cavaliers;Grizzlies;1.0;32.56;30.0;5.0;4.0;4.0;1.0;5.0
Jarrett;Allen;C;1628386.0;22500228;15/11/2025;Cavaliers;Grizzlies;1.0;26.21;16.0;2.0;0.0;5.0;1.0;6.0
Thomas;Bryant;C-F;1628418.0;22500228;15/11/2025;Cavaliers;Grizzlies;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Jaren;Jackson Jr.;F-C;1628991.0;22500228;15/11/2025;Grizzlies;Cavaliers;0.0;32.4;26.0;2.0;2.0;4.0;1.0;5.0
Jock;Landale;C;1629111.0;22500228;15/11/2025;Grizzlies;Cavaliers;0.0;19.23;5.0;1.0;0.0;3.0;2.0;5.0
Ja;Morant;G;1629630.0;22500228;15/11/2025;Grizzlies;Cavaliers;0.0;5.59;7.0;2.0;0.0;0.0;1.0;1.0
De'Andre;Hunter;F-G;1629631.0;22500228;15/11/2025;Cavaliers;Grizzlies;1.0;32.07;9.0;3.0;1.0;3.0;0.0;3.0
John;Konchar;G;1629723.0;22500228;15/11/2025;Grizzlies;Cavaliers;0.0;13.58;2.0;1.0;0.0;1.0;1.0;2.0
Dean;Wade;F-C;1629731.0;22500228;15/11/2025;Cavaliers;Grizzlies;1.0;24.29;4.0;2.0;0.0;4.0;0.0;4.0
Sam;Merrill;G;1630241.0;22500228;15/11/2025;Cavaliers;Grizzlies;1.0;27.12;13.0;1.0;2.0;3.0;1.0;4.0
Santi;Aldama;F-C;1630583.0;22500228;15/11/2025;Grizzlies;Cavaliers;0.0;25.01;12.0;2.0;2.0;10.0;1.0;11.0
Evan;Mobley;C;1630596.0;22500228;15/11/2025;Cavaliers;Grizzlies;1.0;35.19;22.0;4.0;3.0;10.0;3.0;13.0
Vince;Williams Jr.;G;1631246.0;22500228;15/11/2025;Grizzlies;Cavaliers;0.0;26.45;8.0;5.0;2.0;4.0;0.0;4.0
GG;Jackson;F;1641713.0;22500228;15/11/2025;Grizzlies;Cavaliers;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Zach;Edey;C;1641744.0;22500228;15/11/2025;Grizzlies;Cavaliers;0.0;24.42;13.0;0.0;0.0;5.0;2.0;7.0
Nae'Qwan;Tomlin;F;1641772.0;22500228;15/11/2025;Cavaliers;Grizzlies;1.0;17.53;2.0;1.0;0.0;3.0;1.0;4.0
PJ;Hall;C;1641790.0;22500228;15/11/2025;Grizzlies;Cavaliers;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
PJ;Hall;C;1641790.0;22500228;15/11/2025;Grizzlies;Cavaliers;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Craig;Porter Jr.;;1641854.0;22500228;15/11/2025;Cavaliers;Grizzlies;1.0;12.58;3.0;1.0;0.0;1.0;2.0;3.0
Cam;Spencer;G;1642285.0;22500228;15/11/2025;Grizzlies;Cavaliers;0.0;19.49;3.0;3.0;0.0;0.0;1.0;1.0
Jaylen;Wells;F;1642377.0;22500228;15/11/2025;Grizzlies;Cavaliers;0.0;23.51;8.0;0.0;1.0;2.0;0.0;2.0
Tyrese;Proctor;G;1642878.0;22500228;15/11/2025;Cavaliers;Grizzlies;1.0;4.1;0.0;0.0;0.0;0.0;0.0;0.0
Cedric;Coward;G;1642907.0;22500228;15/11/2025;Grizzlies;Cavaliers;0.0;24.32;10.0;2.0;2.0;6.0;2.0;8.0
Kentavious;Caldwell-Pope;G;203484.0;22500228;15/11/2025;Grizzlies;Cavaliers;0.0;23.2;6.0;3.0;0.0;0.0;0.0;0.0
Buddy;Hield;G;1627741.0;22500047;14/11/2025;Warriors;Spurs;0.0;14.15;0.0;1.0;0.0;3.0;1.0;4.0
Gary;Payton II;G;1627780.0;22500047;14/11/2025;Warriors;Spurs;0.0;15.38;6.0;2.0;2.0;1.0;2.0;3.0
De'Aaron;Fox;G;1628368.0;22500047;14/11/2025;Spurs;Warriors;1.0;33.12;24.0;10.0;4.0;1.0;3.0;4.0
Luke;Kornet;C-F;1628436.0;22500047;14/11/2025;Spurs;Warriors;1.0;17.19;4.0;0.0;0.0;3.0;2.0;5.0
Jordan;McLaughlin;G;1629162.0;22500047;14/11/2025;Spurs;Warriors;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Keldon;Johnson;F-G;1629640.0;22500047;14/11/2025;Spurs;Warriors;1.0;19.01;4.0;3.0;0.0;5.0;0.0;5.0
Devin;Vassell;G-F;1630170.0;22500047;14/11/2025;Spurs;Warriors;1.0;31.52;11.0;2.0;1.0;3.0;0.0;3.0
Jonathan;Kuminga;F;1630228.0;22500047;14/11/2025;Warriors;Spurs;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Pat;Spencer;G;1630311.0;22500047;14/11/2025;Warriors;Spurs;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Lindy;Waters III;F;1630322.0;22500047;14/11/2025;Spurs;Warriors;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Moses;Moody;G;1630541.0;22500047;14/11/2025;Warriors;Spurs;0.0;29.39;4.0;1.0;0.0;2.0;1.0;3.0
Julian;Champagnie;F;1630577.0;22500047;14/11/2025;Spurs;Warriors;1.0;22.49;14.0;0.0;4.0;2.0;0.0;2.0
Gui;Santos;F;1630611.0;22500047;14/11/2025;Warriors;Spurs;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Jeremy;Sochan;F;1631110.0;22500047;14/11/2025;Spurs;Warriors;1.0;12.59;5.0;2.0;1.0;3.0;0.0;3.0
Harrison;Ingram;F;1631127.0;22500047;14/11/2025;Spurs;Warriors;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Trayce;Jackson-Davis;F;1631218.0;22500047;14/11/2025;Warriors;Spurs;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Victor;Wembanyama;F-C;1641705.0;22500047;14/11/2025;Spurs;Warriors;1.0;38.14;26.0;4.0;3.0;9.0;3.0;12.0
Brandin;Podziemski;G;1641764.0;22500047;14/11/2025;Warriors;Spurs;0.0;29.56;10.0;3.0;3.0;3.0;0.0;3.0
Stephon;Castle;G;1642264.0;22500047;14/11/2025;Spurs;Warriors;1.0;36.26;13.0;6.0;0.0;7.0;2.0;9.0
Quinten;Post;C;1642366.0;22500047;14/11/2025;Warriors;Spurs;0.0;7.15;3.0;0.0;1.0;1.0;1.0;2.0
Carter;Bryant;F;1642868.0;22500047;14/11/2025;Spurs;Warriors;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Will;Richard;G;1642954.0;22500047;14/11/2025;Warriors;Spurs;0.0;15.55;10.0;0.0;2.0;1.0;0.0;1.0
Al;Horford;C-F;201143.0;22500047;14/11/2025;Warriors;Spurs;0.0;23.33;0.0;0.0;0.0;1.0;2.0;3.0
Stephen;Curry;G;201939.0;22500047;14/11/2025;Warriors;Spurs;0.0;36.03;49.0;2.0;9.0;4.0;0.0;4.0
Bismack;Biyombo;C;202687.0;22500047;14/11/2025;Spurs;Warriors;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Jimmy;Butler III;;202710.0;22500047;14/11/2025;Warriors;Spurs;0.0;34.39;21.0;1.0;0.0;4.0;4.0;8.0
Harrison;Barnes;F;203084.0;22500047;14/11/2025;Spurs;Warriors;1.0;28.08;7.0;1.0;1.0;3.0;1.0;4.0
Draymond;Green;F;203110.0;22500047;14/11/2025;Warriors;Spurs;0.0;33.07;6.0;8.0;0.0;4.0;4.0;8.0
Kelly;Olynyk;F-C;203482.0;22500047;14/11/2025;Spurs;Warriors;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Chris;Paul;G;101108.0;22500046;14/11/2025;Clippers;Mavericks;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
D'Angelo;Russell;G;1626156.0;22500046;14/11/2025;Mavericks;Clippers;1.0;38.39;28.0;5.0;0.0;6.0;0.0;6.0
Kris;Dunn;G;1627739.0;22500046;14/11/2025;Clippers;Mavericks;0.0;32.14;9.0;5.0;1.0;2.0;0.0;2.0
Ivica;Zubac;C;1627826.0;22500046;14/11/2025;Clippers;Mavericks;0.0;46.11;27.0;2.0;0.0;7.0;4.0;11.0
Derrick;Jones Jr.;F;1627884.0;22500046;14/11/2025;Clippers;Mavericks;0.0;40.16;15.0;0.0;0.0;4.0;0.0;4.0
John;Collins;F-C;1628381.0;22500046;14/11/2025;Clippers;Mavericks;0.0;23.33;8.0;0.0;0.0;3.0;0.0;3.0
Caleb;Martin;F;1628997.0;22500046;14/11/2025;Mavericks;Clippers;1.0;18.22;2.0;3.0;0.0;1.0;3.0;4.0
Daniel;Gafford;F-C;1629655.0;22500046;14/11/2025;Mavericks;Clippers;1.0;27.23;10.0;1.0;0.0;5.0;3.0;8.0
Naji;Marshall;F;1630230.0;22500046;14/11/2025;Mavericks;Clippers;1.0;47.09;28.0;2.0;3.0;6.0;2.0;8.0
Brandon;Williams;G;1630314.0;22500046;14/11/2025;Mavericks;Clippers;1.0;18.08;7.0;5.0;0.0;2.0;0.0;2.0
Moussa;Cisse;C;1630619.0;22500046;14/11/2025;Mavericks;Clippers;1.0;11.06;9.0;0.0;0.0;2.0;1.0;3.0
Jaden;Hardy;G;1630702.0;22500046;14/11/2025;Mavericks;Clippers;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Max;Christie;G;1631108.0;22500046;14/11/2025;Mavericks;Clippers;1.0;36.46;10.0;0.0;3.0;7.0;0.0;7.0
Dereck;Lively II;C;1641726.0;22500046;14/11/2025;Mavericks;Clippers;1.0;17.15;4.0;0.0;0.0;4.0;1.0;5.0
Kobe;Brown;F;1641738.0;22500046;14/11/2025;Clippers;Mavericks;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Jordan;Miller;G;1641757.0;22500046;14/11/2025;Clippers;Mavericks;0.0;11.24;2.0;0.0;0.0;1.0;1.0;2.0
Cam;Christie;G;1642353.0;22500046;14/11/2025;Clippers;Mavericks;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Cooper;Flagg;F;1642843.0;22500046;14/11/2025;Mavericks;Clippers;1.0;47.39;16.0;0.0;0.0;4.0;1.0;5.0
Kobe;Sanders;G;1642920.0;22500046;14/11/2025;Clippers;Mavericks;0.0;13.3;3.0;1.0;0.0;1.0;0.0;1.0
Ryan;Nembhard;G;1642948.0;22500046;14/11/2025;Mavericks;Clippers;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Brook;Lopez;C;201572.0;22500046;14/11/2025;Clippers;Mavericks;0.0;9.48;0.0;0.0;0.0;3.0;0.0;3.0
Nicolas;Batum;G-F;201587.0;22500046;14/11/2025;Clippers;Mavericks;0.0;24.55;7.0;0.0;1.0;2.0;0.0;2.0
James;Harden;G;201935.0;22500046;14/11/2025;Clippers;Mavericks;0.0;51.03;41.0;11.0;6.0;12.0;2.0;14.0
Klay;Thompson;G;202691.0;22500046;14/11/2025;Mavericks;Clippers;1.0;27.33;13.0;2.0;4.0;2.0;0.0;2.0
Dwight;Powell;F-C;203939.0;22500046;14/11/2025;Mavericks;Clippers;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Bogdan;Bogdanovic;G;203992.0;22500046;14/11/2025;Clippers;Mavericks;0.0;37.06;21.0;3.0;5.0;3.0;0.0;3.0
Aaron;Holiday;G;1628988.0;22500042;14/11/2025;Rockets;Trail Blazers;1.0;13.06;10.0;1.0;1.0;0.0;0.0;0.0
Josh;Okogie;G;1629006.0;22500042;14/11/2025;Rockets;Trail Blazers;1.0;20.48;11.0;1.0;1.0;1.0;2.0;3.0
Robert;Williams III;C-F;1629057.0;22500042;14/11/2025;Trail Blazers;Rockets;0.0;14.5;4.0;0.0;0.0;1.0;2.0;3.0
Matisse;Thybulle;G-F;1629680.0;22500042;14/11/2025;Trail Blazers;Rockets;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Deni;Avdija;F;1630166.0;22500042;14/11/2025;Trail Blazers;Rockets;0.0;30.18;22.0;4.0;2.0;8.0;2.0;10.0
Jae'Sean;Tate;F;1630256.0;22500042;14/11/2025;Rockets;Trail Blazers;1.0;4.04;0.0;0.0;0.0;1.0;0.0;1.0
Alperen;Sengun;C;1630578.0;22500042;14/11/2025;Rockets;Trail Blazers;1.0;36.27;25.0;9.0;4.0;7.0;3.0;10.0
Scoot;Henderson;;1630703.0;22500042;14/11/2025;Trail Blazers;Rockets;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Jabari;Smith Jr.;F;1631095.0;22500042;14/11/2025;Rockets;Trail Blazers;1.0;26.44;22.0;3.0;4.0;2.0;3.0;5.0
Shaedon;Sharpe;G;1631101.0;22500042;14/11/2025;Trail Blazers;Rockets;0.0;31.08;19.0;3.0;1.0;7.0;1.0;8.0
Tari;Eason;F;1631106.0;22500042;14/11/2025;Rockets;Trail Blazers;1.0;10.39;3.0;2.0;1.0;2.0;3.0;5.0
JD;Davison;G;1631120.0;22500042;14/11/2025;Rockets;Trail Blazers;1.0;3.25;0.0;0.0;0.0;0.0;0.0;0.0
Caleb;Love;G;1631126.0;22500042;14/11/2025;Trail Blazers;Rockets;0.0;4.35;5.0;0.0;1.0;0.0;0.0;0.0
Kris;Murray;F;1631200.0;22500042;14/11/2025;Trail Blazers;Rockets;0.0;22.07;5.0;1.0;1.0;2.0;1.0;3.0
Sidy;Cissoko;G;1631321.0;22500042;14/11/2025;Trail Blazers;Rockets;0.0;10.03;4.0;1.0;0.0;2.0;0.0;2.0
Amen;Thompson;G-F;1641708.0;22500042;14/11/2025;Rockets;Trail Blazers;1.0;32.27;19.0;4.0;0.0;1.0;1.0;2.0
Rayan;Rupert;G-F;1641712.0;22500042;14/11/2025;Trail Blazers;Rockets;0.0;4.35;1.0;0.0;0.0;0.0;0.0;0.0
Toumani;Camara;F;1641739.0;22500042;14/11/2025;Trail Blazers;Rockets;0.0;33.24;16.0;0.0;3.0;2.0;1.0;3.0
Duop;Reath;C;1641871.0;22500042;14/11/2025;Trail Blazers;Rockets;0.0;6.49;5.0;0.0;1.0;1.0;0.0;1.0
Reed;Sheppard;G;1642263.0;22500042;14/11/2025;Rockets;Trail Blazers;1.0;25.48;13.0;3.0;3.0;3.0;0.0;3.0
Donovan;Clingan;C;1642270.0;22500042;14/11/2025;Trail Blazers;Rockets;0.0;23.59;9.0;0.0;0.0;2.0;6.0;8.0
Kevin;Durant;F;201142.0;22500042;14/11/2025;Rockets;Trail Blazers;1.0;35.43;30.0;3.0;3.0;5.0;0.0;5.0
Jeff;Green;F;201145.0;22500042;14/11/2025;Rockets;Trail Blazers;1.0;4.04;0.0;0.0;0.0;0.0;0.0;0.0
Jrue;Holiday;G;201950.0;22500042;14/11/2025;Trail Blazers;Rockets;0.0;29.28;13.0;6.0;3.0;2.0;2.0;4.0
Damian;Lillard;;203081.0;22500042;14/11/2025;Trail Blazers;Rockets;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Steven;Adams;C;203500.0;22500042;14/11/2025;Rockets;Trail Blazers;1.0;17.31;5.0;0.0;0.0;6.0;5.0;11.0
Jerami;Grant;F;203924.0;22500042;14/11/2025;Trail Blazers;Rockets;0.0;28.44;13.0;3.0;1.0;1.0;1.0;2.0
Clint;Capela;C;203991.0;22500042;14/11/2025;Rockets;Trail Blazers;1.0;9.14;2.0;0.0;0.0;1.0;3.0;4.0
Myles;Turner;C-F;1626167.0;22500043;14/11/2025;Bucks;Hornets;1.0;33.25;18.0;1.0;6.0;3.0;0.0;3.0
Bobby;Portis;F;1626171.0;22500043;14/11/2025;Bucks;Hornets;1.0;19.2;12.0;1.0;2.0;3.0;1.0;4.0
Pat;Connaughton;G;1626192.0;22500043;14/11/2025;Hornets;Bucks;0.0;10;0.0;1.0;0.0;0.0;0.0;0.0
Kyle;Kuzma;F;1628398.0;22500043;14/11/2025;Bucks;Hornets;1.0;38.35;29.0;5.0;2.0;10.0;0.0;10.0
Miles;Bridges;F;1628970.0;22500043;14/11/2025;Hornets;Bucks;0.0;42.23;32.0;2.0;6.0;7.0;0.0;7.0
Collin;Sexton;G;1629012.0;22500043;14/11/2025;Hornets;Bucks;0.0;15.56;14.0;4.0;2.0;1.0;0.0;1.0
Gary;Trent Jr.;G;1629018.0;22500043;14/11/2025;Bucks;Hornets;1.0;21.29;8.0;1.0;1.0;0.0;0.0;0.0
Amir;Coffey;G-F;1629599.0;22500043;14/11/2025;Bucks;Hornets;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Grant;Williams;F;1629684.0;22500043;14/11/2025;Hornets;Bucks;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
LaMelo;Ball;G;1630163.0;22500043;14/11/2025;Hornets;Bucks;0.0;27.24;16.0;10.0;2.0;3.0;0.0;3.0
